Begrotingsjaar,Begrotings hoofdstuk,Verantwoordelijke minister,Naam Begroting,"Type Begroting (zie rbv voor definitie, K voor de Koning, KB voor I t/m IV, B voor begroting, F voor Fonds)","Begrotingsfase OWB=ontwerpbegroting/VB=vastgestelde begroting,1stesup stand, 2de sup stand, JV jaarverslag stand, SW slotwet stand)",Artikel nummer zoals in het witte stuk,% Juridisch verplicht,Omschrijving artikel,Type Artikel,Indicatie grote uitvoerende dienst op artikel. Zie rbv voor definitie,Programma of Apparaat,V/U/O (Verplichtingen/Uitgaven/Ontvangsten),Indicatie totaal regel J/N,Nr. onderverdeling zoals in de witte stukken,Beleidsmatige clustering,Financieel instrument/Apparaat,"Uitsplitsing fin.instrument cq apparaat zoals in b-tabel staat opm: vul de uitsplitsing aan met een regel overig fin.instrument, zie rbv 1.33d toelichting regel 4. Dit geldt ook voor apparaat",Nadere omschrijving zoals in b-tabel staat,Bedrag t-2,Bedrag t-1,Bedrag t,Bedrag t+1,Bedrag t+2,Bedrag t+3,Bedrag t+4,,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,36,,Contraterrorisme en Nationaal Veiligheidsbeleid,beleidsartikel,N,Programma,U,N,36.2,Nationale Veiligheid en terrorismebestrijding,Bijdrage aan agentschappen,Overige bijdragen Agentschappen,,0,321,321,321,321,321,321,,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,36,,Contraterrorisme en Nationaal Veiligheidsbeleid,beleidsartikel,N,Programma,U,N,36.2,Nationale Veiligheid en terrorismebestrijding,Bijdrage aan ZBO’s/RWT’s,Instituut Fysieke Veiligheid (IFV),,"30,978","30,902",30108,"29,068","28,656","28,656","28,656",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,36,,Contraterrorisme en Nationaal Veiligheidsbeleid,beleidsartikel,N,Programma,U,N,36.2,Nationale Veiligheid en terrorismebestrijding,Bijdragen aan medeoverheden,Brede Doeluitkering Rampenbestrijding (BDuR),,"177,293","175,743",175862,"175,862","175,842","175,842","175,842",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,36,,Contraterrorisme en Nationaal Veiligheidsbeleid,beleidsartikel,N,Programma,U,N,36.2,Nationale Veiligheid en terrorismebestrijding,Bijdragen aan medeoverheden,Overig Nationale Veiligheid en terrorismebestrijding,,"4,993","5,700",15080,"15,144","15,491","15,241","15,241",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,36,,Contraterrorisme en Nationaal Veiligheidsbeleid,beleidsartikel,N,Programma,U,N,36.2,Nationale Veiligheid en terrorismebestrijding,Subsidies,Nederlands Rode Kruis,,"1,690","1,694",1601,"1,601","1,601","1,601","1,601",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,36,,Contraterrorisme en Nationaal Veiligheidsbeleid,beleidsartikel,N,Programma,U,N,36.2,Nationale Veiligheid en terrorismebestrijding,Subsidies,Nationaal Veiligheids Instituut,,"1,544","1,308",1274,"1,274","1,274","1,274","1,274",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,36,,Contraterrorisme en Nationaal Veiligheidsbeleid,beleidsartikel,N,Programma,U,N,36.2,Nationale Veiligheid en terrorismebestrijding,Subsidies,Overig Nationale Veiligheid en terrorismebestrijding,,"1,548","8,962",2132,"2,055","2,024","2,024","2,024",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,36,,Contraterrorisme en Nationaal Veiligheidsbeleid,beleidsartikel,N,Programma,U,N,36.2,Nationale Veiligheid en terrorismebestrijding,Opdrachten,Project NL-Alert,,"5,963","5,945",5948,"5,948","5,948","5,948","5,948",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,36,,Contraterrorisme en Nationaal Veiligheidsbeleid,beleidsartikel,N,Programma,U,N,36.2,Nationale Veiligheid en terrorismebestrijding,Opdrachten,Opdrachten NCSC,,"2,551","2,681",3512,"3,507","3,506","3,506","3,506",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,36,,Contraterrorisme en Nationaal Veiligheidsbeleid,beleidsartikel,N,Programma,U,N,36.2,Nationale Veiligheid en terrorismebestrijding,Opdrachten,Overig terrorismebestrijding,,"2,289","1,017",0,0,0,0,0,,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,36,,Contraterrorisme en Nationaal Veiligheidsbeleid,beleidsartikel,N,Programma,U,N,36.2,Nationale Veiligheid en terrorismebestrijding,Opdrachten,Overig Nationale Veiligheid,,"10,540","12,917",9775,"9,677","9,146","9,146","9,146",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,36,,Contraterrorisme en Nationaal Veiligheidsbeleid,beleidsartikel,N,Programma,U,N,36.3,Onderzoeksraad voor Veiligheid,Bijdrage aan ZBO’s/RWT’s,Onderzoeksraad voor Veiligheid,,"11,140","14,396",11538,"11,162","11,125","11,125","11,125",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,36,,Contraterrorisme en Nationaal Veiligheidsbeleid,beleidsartikel,N,Programma,O,N,,,,,,351,0,0,0,0,0,0,,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,37,,Vreemdelingen,beleidsartikel,N,Programma,U,N,37.2,"Toegang, toelating en opvang vreemdelingen",Bijdrage aan agentschappen,Immigratie- en Naturalisatiedienst,,"323,621","361,977",311229,"283,977","275,740","276,232","276,319",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,37,,Vreemdelingen,beleidsartikel,N,Programma,U,N,37.2,"Toegang, toelating en opvang vreemdelingen",Bijdrage aan ZBO’s/RWT’s,Centraal Orgaan opvang asielzoekers (COA),,"740,909","922,834",430805,"541,824","349,494","349,563","349,579",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,37,,Vreemdelingen,beleidsartikel,N,Programma,U,N,37.2,"Toegang, toelating en opvang vreemdelingen",Bijdrage aan ZBO’s/RWT’s,Nidos-opvang,,"24,738","43,396",27462,"21,353","20,932","20,932","20,932",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,37,,Vreemdelingen,beleidsartikel,N,Programma,U,N,37.2,"Toegang, toelating en opvang vreemdelingen",Subsidies,Vluchtelingenwerk Nederland (VWN),,"6,260","10,634",9726,"9,117","9,110","9,110","9,110",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,37,,Vreemdelingen,beleidsartikel,N,Programma,U,N,37.2,"Toegang, toelating en opvang vreemdelingen",Subsidies,"Overig toegang, toelating en opvang vreeemdelingen",,458,760,1657,"1,656","1,656","1,656","1,656",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,37,,Vreemdelingen,beleidsartikel,N,Programma,U,N,37.2,"Toegang, toelating en opvang vreemdelingen",Opdrachten,Biometrie,,400,2,0,0,0,0,0,,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,37,,Vreemdelingen,beleidsartikel,N,Programma,U,N,37.2,"Toegang, toelating en opvang vreemdelingen",Opdrachten,Vernieuwing Grensmanagement,,"3,626",0,0,0,0,0,0,,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,37,,Vreemdelingen,beleidsartikel,N,Programma,U,N,37.2,"Toegang, toelating en opvang vreemdelingen",Opdrachten,Keteninformatisering,,"12,009","15,202",14803,"6,152","5,107","5,107","5,107",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,37,,Vreemdelingen,beleidsartikel,N,Programma,U,N,37.2,"Toegang, toelating en opvang vreemdelingen",Opdrachten,Versterking vreemdelingenketen,,592,"12,062",2297,"2,297","2,836","3,046","3,046",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,37,,Vreemdelingen,beleidsartikel,N,Programma,U,N,37.3,Terugkeer,Bijdrage aan agentschappen,DJI (DVenO),,"6,910","8,420",8424,"8,424","8,424","8,424","8,424",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,37,,Vreemdelingen,beleidsartikel,N,Programma,U,N,37.3,Terugkeer,Subsidies,REAN-regeling,,"8,833","6,868",6334,"6,314","6,314","6,314","6,314",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,37,,Vreemdelingen,beleidsartikel,N,Programma,U,N,37.3,Terugkeer,Opdrachten,Vreemdelingen vertrek,,"8,532","13,384",12161,"12,097","12,010","12,010","12,010",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,37,,Vreemdelingen,beleidsartikel,N,Programma,O,N,,,,,,"1,369","61,300",0,0,0,0,0,,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,91,,Apparaatsuitgaven kerndepartement,apparaatsartikel,N,Apparaat,U,N,91.1,Apparaatsuitgaven Kerndepartement,Personele Uitgaven,waarvan eigen personeel,,"223,912","215,847",204240,"196,712","194,664","194,867","194,835",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,91,,Apparaatsuitgaven kerndepartement,apparaatsartikel,N,Apparaat,U,N,91.1,Apparaatsuitgaven Kerndepartement,Personele Uitgaven,waarvan externe inhuur,,"35,968","35,549",28889,"31,385","32,248","32,248","32,248",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,91,,Apparaatsuitgaven kerndepartement,apparaatsartikel,N,Apparaat,U,N,91.1,Apparaatsuitgaven Kerndepartement,Personele Uitgaven,Overig,,"2,071","2,212",5919,"2,976","2,026","1,676","1,676",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,91,,Apparaatsuitgaven kerndepartement,apparaatsartikel,N,Apparaat,U,N,91.1,Apparaatsuitgaven Kerndepartement,Materiele uitgaven,waarvan ICT,,"15,926","14,629",9090,"9,116","9,087","8,546","8,577",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,91,,Apparaatsuitgaven kerndepartement,apparaatsartikel,N,Apparaat,U,N,91.1,Apparaatsuitgaven Kerndepartement,Materiele uitgaven,waarvan SSO's,,"153,408","120,027",115274,"99,442","98,454","100,685","100,536",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,91,,Apparaatsuitgaven kerndepartement,apparaatsartikel,N,Apparaat,U,N,91.1,Apparaatsuitgaven Kerndepartement,Materiele uitgaven,Overig,,"34,296","49,773",45152,"44,121","42,153","41,154","41,345",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,91,,Apparaatsuitgaven kerndepartement,apparaatsartikel,N,Apparaat,O,N,,,,,,"23,765","58,099",1918,"1,863","1,762","1,705",706,,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,92,,Nominaal en onvoorzien,apparaatsartikel,N,Programma,U,N,,,,,,0,"3,395",30958,-829,"-29,862","-5,480",-474,,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,93,,Geheime uitgaven,beleidsartikel,N,Programma,U,N,,,,,,"3,173","3,066",3067,"3,067","3,067","3,067","3,067",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,93,,Geheime uitgaven,beleidsartikel,N,Programma,O,N,,,,,,74,0,0,0,0,0,0,,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,,Openbaar bestuur en democratie,beleidsartikel,N,Programma,U,N,1,Bestuurlijke en financiele verhouding,Subsidies,"Communicatie, kennisdeling en onderzoek",,995,608,28,28,28,28,28,,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,,Openbaar bestuur en democratie,beleidsartikel,N,Programma,U,N,1,Bestuurlijke en financiele verhouding,Subsidies,Diverse subsidies,,13,427,553,551,551,551,551,,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,,Openbaar bestuur en democratie,beleidsartikel,N,Programma,U,N,1,Bestuurlijke en financiele verhouding,Subsidies,Oorlogsgravenstichting (OGS),,"2,593","3,174",3174,"3,174","3,174","3,174","3,174",,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,,Openbaar bestuur en democratie,beleidsartikel,N,Programma,U,N,1,Bestuurlijke en financiele verhouding,Opdrachten,"Communicatie, kennisdeling en onderzoek",,"5,702","7,686",5769,"5,748","5,731","5,731","5,731",,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,,Openbaar bestuur en democratie,beleidsartikel,N,Programma,U,N,1,Bestuurlijke en financiele verhouding,Bijdragen aan (inter)nationale organisaties,Bijdragen internationaal,,122,0,0,0,0,0,0,,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,,Openbaar bestuur en democratie,beleidsartikel,N,Programma,U,N,2,Participatie,Subsidies,Politieke partijen,,"16,907","17,963",17060,"17,060","17,060","17,060","17,060",,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,,Openbaar bestuur en democratie,beleidsartikel,N,Programma,U,N,2,Participatie,Opdrachten,Kiesraad,,633,"1,875",220,220,202,202,202,,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,,Openbaar bestuur en democratie,beleidsartikel,N,Programma,U,N,2,Participatie,Opdrachten,Verkiezingen,,"2,285","3,750",2350,"2,350","2,350","2,350","2,350",,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,1,,Openbaar bestuur en democratie,beleidsartikel,N,Programma,U,N,2,Participatie,Bijdrage aan andere overheden,Experiment centrale stemopneming,,158,450,0,0,0,0,0,,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,beleidsartikel,N,Programma,U,N,1,Verminderen regeldruk,Opdrachten,Vermindering regeldruk en administratieve lasten,,"1,527","1,412",0,0,0,0,0,,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,beleidsartikel,N,Programma,U,N,1,Verminderen regeldruk,Bijdragen aan baten-lastenagentschappen,Vermindering regeldruk en administratieve lasten,,347,100,0,0,0,0,0,,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,beleidsartikel,N,Programma,U,N,1,Verminderen regeldruk,Bijdrage aan andere overheden,Bijdrage aan gemeenten,,100,0,0,0,0,0,0,,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,beleidsartikel,N,Programma,U,N,1,Verminderen regeldruk,Bijdragen aan (inter)nationale organisaties,Bijdragen internationaal,,0,30,0,0,0,0,0,,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,beleidsartikel,N,Programma,U,N,2,Informatiebeleid en ontwikkeling e-overheidsvoorzieningen,Subsidies,(door)ontwikkeling e-overheidvoorzieningen,,414,64,0,0,0,0,0,,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,beleidsartikel,N,Programma,U,N,2,Informatiebeleid en ontwikkeling e-overheidsvoorzieningen,Opdrachten,(door)ontwikkeling e-overheidvoorzieningen,,"23,621","20,430",23502,"15,484","15,488","15,488","15,488",,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,beleidsartikel,N,Programma,U,N,2,Informatiebeleid en ontwikkeling e-overheidsvoorzieningen,Opdrachten,Aanpak fraudebestrijding,,"2,936","11,373",1400,"2,000","2,000","3,000","3,000",,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,beleidsartikel,N,Programma,U,N,2,Informatiebeleid en ontwikkeling e-overheidsvoorzieningen,Opdrachten,Implementatie NUP (VNG),,"9,045",0,0,0,0,0,0,,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,beleidsartikel,N,Programma,U,N,2,Informatiebeleid en ontwikkeling e-overheidsvoorzieningen,Bijdragen aan baten-lastenagentschappen,Aanpak fraudebestrijding,,"1,225","2,475",2700,"2,100","2,100","1,100","1,100",,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,beleidsartikel,N,Programma,U,N,2,Informatiebeleid en ontwikkeling e-overheidsvoorzieningen,Bijdragen aan baten-lastenagentschappen,Baten-lastenagentschap Logius,,100,"2,862",731,723,700,700,700,,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,beleidsartikel,N,Programma,U,N,2,Informatiebeleid en ontwikkeling e-overheidsvoorzieningen,Bijdragen aan baten-lastenagentschappen,Baten-lastenagentschap RvIG,,0,"6,123",0,0,0,0,0,,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,beleidsartikel,N,Programma,U,N,2,Informatiebeleid en ontwikkeling e-overheidsvoorzieningen,Bijdrage aan andere overheden,Loketkosten gemeenten,,0,174,0,0,0,0,0,,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,beleidsartikel,N,Programma,U,N,3,Betrouwbare levering van e-overheidsvoorzieningen,Opdrachten,Beheer e-overheidsvoorzieningen,,0,"2,149",1624,552,549,549,549,,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,beleidsartikel,N,Programma,U,N,3,Betrouwbare levering van e-overheidsvoorzieningen,Opdrachten,Officiële publicaties en wettenbank,,"2,316","1,780",1780,"1,780","1,780","1,780","1,780",,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,beleidsartikel,N,Programma,U,N,3,Betrouwbare levering van e-overheidsvoorzieningen,Bijdragen aan baten-lastenagentschappen,Baten-lastenagentschap Logius,,"46,649","77,209",75254,"27,428","26,538","26,538","26,538",,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,beleidsartikel,N,Programma,U,N,3,Betrouwbare levering van e-overheidsvoorzieningen,Bijdragen aan baten-lastenagentschappen,Baten-lastenagentschap RvIG,,"12,461","4,601",4601,"4,591","4,591","4,591","4,591",,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,beleidsartikel,N,Programma,U,N,3,Betrouwbare levering van e-overheidsvoorzieningen,Bijdragen aan baten-lastenagentschappen,Baten-lastenagentschap UBR,,"6,182","5,228",4099,"3,883","3,798","3,798","3,798",,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,beleidsartikel,N,Programma,U,N,4,Burgerschap,Subsidies,Comité 4/5 mei,,107,106,106,106,106,106,106,,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,beleidsartikel,N,Programma,U,N,4,Burgerschap,Subsidies,ProDemos,,"5,006","4,338",4188,"4,188","4,188","4,188","4,188",,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,beleidsartikel,N,Programma,U,N,4,Burgerschap,Subsidies,Programma burgerschap,,229,198,0,0,0,0,0,,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,beleidsartikel,N,Programma,U,N,4,Burgerschap,Opdrachten,Programma burgerschap,,471,856,500,500,500,500,500,,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,beleidsartikel,N,Programma,U,N,5,Reisdocumenten en basisadministratie personen,Subsidies,Beleid BRP en reisdocumenten,,10,0,0,0,0,0,0,,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,beleidsartikel,N,Programma,U,N,5,Reisdocumenten en basisadministratie personen,Opdrachten,Beleid BRP en reisdocumenten,,142,"3,050",2613,0,0,0,0,,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,beleidsartikel,N,Programma,U,N,5,Reisdocumenten en basisadministratie personen,Opdrachten,Modernisering BRP,,"6,394","9,265",7520,"2,251","2,759","2,759","2,759",,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,6,,Dienstverlenende en innovatieve overheid,beleidsartikel,N,Programma,U,N,5,Reisdocumenten en basisadministratie personen,Bijdragen aan baten-lastenagentschappen,Baten-lastenagentschap RvIG,,"15,206","21,615",20859,"15,997","15,981","15,982","15,982",,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,7,,Arbeidszaken overheid,beleidsartikel,N,Programma,U,N,1,Overheid als werkgever,Subsidies,Diverse subsidies,,"3,287","2,222",3169,"3,197","3,369","3,169","3,169",,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,7,,Arbeidszaken overheid,beleidsartikel,N,Programma,U,N,1,Overheid als werkgever,Subsidies,Programma Veilige Publieke Taak,,732,860,80,0,0,0,0,,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,7,,Arbeidszaken overheid,beleidsartikel,N,Programma,U,N,1,Overheid als werkgever,Subsidies,Subsidies Overlegstelsel,,"1,811","4,445",3295,"3,295","3,295","3,295","3,295",,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,7,,Arbeidszaken overheid,beleidsartikel,N,Programma,U,N,1,Overheid als werkgever,Subsidies,Subsidies internationaal,,249,273,258,218,183,183,183,,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,7,,Arbeidszaken overheid,beleidsartikel,N,Programma,U,N,1,Overheid als werkgever,Opdrachten,Arbeidsmarktbeleid,,"5,355","3,752",2898,"2,941","2,787","2,987","2,987",,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,7,,Arbeidszaken overheid,beleidsartikel,N,Programma,U,N,1,Overheid als werkgever,Opdrachten,Programma Veilige Publieke Taak,,245,200,80,0,0,0,0,,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,7,,Arbeidszaken overheid,beleidsartikel,N,Programma,U,N,1,Overheid als werkgever,Opdrachten,Zorg voor politieke ambtsdragers,,625,942,737,662,662,662,662,,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,7,,Arbeidszaken overheid,beleidsartikel,N,Programma,U,N,2,"Pensioenen, uitkeringen en benoemingsregelingen",Inkomensoverdracht,Pensioenen en uitkeringen Politieke ambtsdragers,,"7,594","8,944",8744,"8,744","8,744","8,744","8,744",,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,7,,Arbeidszaken overheid,beleidsartikel,N,Programma,U,N,2,"Pensioenen, uitkeringen en benoemingsregelingen",Bijdragen aan ZBO's / RWT's,Regelingen voor Nederlandse ambtenaren uit de voormalige overzeese gebiedsdelen (SAIP),,"15,498","14,195",13650,"10,045","9,956","9,956","9,957",,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,11,,Centraal apparaat,Niet beleidsartikel,N,Apparaat,U,N,1,Apparaat (excl. AIVD),Personele uitgaven,Eigen personeel,,"144,994","144,284",123257,"111,125","107,847","107,871","102,088",,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,11,,Centraal apparaat,Niet beleidsartikel,N,Apparaat,U,N,1,Apparaat (excl. AIVD),Personele uitgaven,Externe inhuur,,"3,449","7,697",6197,"4,944","4,394","4,571","4,571",,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,11,,Centraal apparaat,Niet beleidsartikel,N,Apparaat,U,N,1,Apparaat (excl. AIVD),Personele uitgaven,Overig personeel,,"3,643","4,172",3891,"3,642","3,601","3,601","3,601",,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,11,,Centraal apparaat,Niet beleidsartikel,N,Apparaat,U,N,1,Apparaat (excl. AIVD),Materiële uitgaven,Bijdrage SSO P-direkt,,0,"66,412",64147,"62,803","61,269","60,011","60,011",,
2016,VII,R.H.A. Plasterk,Binnenlandse Zaken en Koninkrijksrelaties,B,OWB,11,,Centraal apparaat,Niet beleidsartikel,N,Apparaat,U,N,1,Apparaat (excl. AIVD),Materiële uitgaven,Bijdrage SSO`s,,"239,016","79,995",32282,"30,328","29,595","29,576","29,156",,
