Begrotingsjaar,Uitgaven (U) Verplichtingen (V) Ontvangsten (O),Begrotingsstaat,Begrotingsstaat omschrijving,Onderdeel,Omschrijving,ontwerpbegroting,vastgestelde begroting,1ste suppletoire begroting,2de suppletoire begroting,Realisatie
2017,V,VII,Binnenlandse Zaken en Koninkrijksrelaties,61,Openbaar bestuur en democratie,30567,,,,
2017,O,VII,Binnenlandse Zaken en Koninkrijksrelaties,62,Algemene Inlichtingen- en Veiligheidsdienst,12714,,,,
2017,U,VII,Binnenlandse Zaken en Koninkrijksrelaties,62,Algemene Inlichtingen- en Veiligheidsdienst,212670,,,,
2017,V,VII,Binnenlandse Zaken en Koninkrijksrelaties,62,Algemene Inlichtingen- en Veiligheidsdienst,212670,,,,
2017,O,VII,Binnenlandse Zaken en Koninkrijksrelaties,66,Dienstverlenende en innovatieve overheid,5374,,,,
2017,U,VII,Binnenlandse Zaken en Koninkrijksrelaties,66,Dienstverlenende en innovatieve overheid,161709,,,,
2017,V,VII,Binnenlandse Zaken en Koninkrijksrelaties,66,Dienstverlenende en innovatieve overheid,161709,,,,
2017,O,VII,Binnenlandse Zaken en Koninkrijksrelaties,67,Arbeidszaken overheid,820,,,,
2017,U,VII,Binnenlandse Zaken en Koninkrijksrelaties,67,Arbeidszaken overheid,30340,,,,
2017,V,VII,Binnenlandse Zaken en Koninkrijksrelaties,67,Arbeidszaken overheid,30340,,,,
2017,O,VII,Binnenlandse Zaken en Koninkrijksrelaties,71,Centraal Apparaat,14056,,,,
2017,U,VII,Binnenlandse Zaken en Koninkrijksrelaties,71,Centraal Apparaat,305640,,,,
2017,V,VII,Binnenlandse Zaken en Koninkrijksrelaties,71,Centraal Apparaat,305640,,,,
2017,O,VII,Binnenlandse Zaken en Koninkrijksrelaties,72,Algemeen,15000,,,,
2017,U,VII,Binnenlandse Zaken en Koninkrijksrelaties,72,Algemeen,1320,,,,
2017,V,VII,Binnenlandse Zaken en Koninkrijksrelaties,72,Algemeen,1320,,,,
2017,O,VIII,"Onderwijs, Cultuur en Wetenschap",1,Primair onderwijs,8661,,,,
2017,U,VIII,"Onderwijs, Cultuur en Wetenschap",1,Primair onderwijs,10245604,,,,
2017,V,VIII,"Onderwijs, Cultuur en Wetenschap",1,Primair onderwijs,10245604,,,,
2017,O,VIII,"Onderwijs, Cultuur en Wetenschap",3,Voortgezet onderwijs,7361,,,,
2017,U,VIII,"Onderwijs, Cultuur en Wetenschap",3,Voortgezet onderwijs,7927940,,,,
2017,V,VIII,"Onderwijs, Cultuur en Wetenschap",3,Voortgezet onderwijs,7893559,,,,
2017,O,VIII,"Onderwijs, Cultuur en Wetenschap",4,Beroepsonderwijs en volwasseneneducatie,3000,,,,
2017,U,VIII,"Onderwijs, Cultuur en Wetenschap",4,Beroepsonderwijs en volwasseneneducatie,4217206,,,,
2017,V,VIII,"Onderwijs, Cultuur en Wetenschap",4,Beroepsonderwijs en volwasseneneducatie,4229244,,,,
2017,O,VIII,"Onderwijs, Cultuur en Wetenschap",6,Hoger beroepsonderwijs,1213,,,,
2017,U,VIII,"Onderwijs, Cultuur en Wetenschap",6,Hoger beroepsonderwijs,2814350,,,,
2017,V,VIII,"Onderwijs, Cultuur en Wetenschap",6,Hoger beroepsonderwijs,2889725,,,,
2017,O,VIII,"Onderwijs, Cultuur en Wetenschap",7,Wetenschappelijk onderwijs,16,,,,
2017,U,VIII,"Onderwijs, Cultuur en Wetenschap",7,Wetenschappelijk onderwijs,4310149,,,,
2017,V,VIII,"Onderwijs, Cultuur en Wetenschap",7,Wetenschappelijk onderwijs,4337701,,,,
2017,O,VIII,"Onderwijs, Cultuur en Wetenschap",8,Internationaal onderwijsbeleid,99,,,,
2017,U,VIII,"Onderwijs, Cultuur en Wetenschap",8,Internationaal onderwijsbeleid,11538,,,,
2017,V,VIII,"Onderwijs, Cultuur en Wetenschap",8,Internationaal onderwijsbeleid,10744,,,,
2017,O,VIII,"Onderwijs, Cultuur en Wetenschap",9,Arbeidsmarkt en personeelsbeleid,6000,,,,
2017,U,VIII,"Onderwijs, Cultuur en Wetenschap",9,Arbeidsmarkt en personeelsbeleid,179667,,,,
2017,V,VIII,"Onderwijs, Cultuur en Wetenschap",9,Arbeidsmarkt en personeelsbeleid,177431,,,,
2017,O,VIII,"Onderwijs, Cultuur en Wetenschap",11,Studiefinanciering,865237,,,,
2017,U,VIII,"Onderwijs, Cultuur en Wetenschap",11,Studiefinanciering,4537556,,,,
2017,V,VIII,"Onderwijs, Cultuur en Wetenschap",11,Studiefinanciering,4537556,,,,
2017,O,VIII,"Onderwijs, Cultuur en Wetenschap",12,Tegemoetkoming studiekosten,3066,,,,
2017,U,VIII,"Onderwijs, Cultuur en Wetenschap",12,Tegemoetkoming studiekosten,89241,,,,
2017,V,VIII,"Onderwijs, Cultuur en Wetenschap",12,Tegemoetkoming studiekosten,89241,,,,
2017,O,VIII,"Onderwijs, Cultuur en Wetenschap",13,Lesgelden,246267,,,,
2017,U,VIII,"Onderwijs, Cultuur en Wetenschap",13,Lesgelden,6748,,,,
2017,V,VIII,"Onderwijs, Cultuur en Wetenschap",13,Lesgelden,6748,,,,
2017,O,VIII,"Onderwijs, Cultuur en Wetenschap",14,Cultuur,494,,,,
2017,U,VIII,"Onderwijs, Cultuur en Wetenschap",14,Cultuur,802568,,,,
2017,V,VIII,"Onderwijs, Cultuur en Wetenschap",14,Cultuur,944286,,,,
2017,O,VIII,"Onderwijs, Cultuur en Wetenschap",15,Media,199500,,,,
2017,U,VIII,"Onderwijs, Cultuur en Wetenschap",15,Media,962699,,,,
2017,V,VIII,"Onderwijs, Cultuur en Wetenschap",15,Media,969699,,,,
2017,O,VIII,"Onderwijs, Cultuur en Wetenschap",16,Onderzoek en wetenschappen,101,,,,
2017,U,VIII,"Onderwijs, Cultuur en Wetenschap",16,Onderzoek en wetenschappen,950780,,,,
2017,V,VIII,"Onderwijs, Cultuur en Wetenschap",16,Onderzoek en wetenschappen,967006,,,,
2017,O,VIII,"Onderwijs, Cultuur en Wetenschap",25,Emancipatie,0,,,,
2017,U,VIII,"Onderwijs, Cultuur en Wetenschap",25,Emancipatie,14172,,,,
2017,V,VIII,"Onderwijs, Cultuur en Wetenschap",25,Emancipatie,7186,,,,
2017,O,VIII,"Onderwijs, Cultuur en Wetenschap",91,Nominaal en onvoorzien,0,,,,
2017,U,VIII,"Onderwijs, Cultuur en Wetenschap",91,Nominaal en onvoorzien,-150051,,,,
2017,V,VIII,"Onderwijs, Cultuur en Wetenschap",91,Nominaal en onvoorzien,-150051,,,,
2017,O,VIII,"Onderwijs, Cultuur en Wetenschap",95,Apparaatskosten,567,,,,
2017,U,VIII,"Onderwijs, Cultuur en Wetenschap",95,Apparaatskosten,242370,,,,
2017,V,VIII,"Onderwijs, Cultuur en Wetenschap",95,Apparaatskosten,242370,,,,
2017,O,X,Defensie,1,Opdracht Inzet,33783,,,,
2017,U,X,Defensie,1,Opdracht Inzet,325793,,,,
2017,V,X,Defensie,1,Opdracht Inzet,325793,,,,
2017,O,X,Defensie,2,Taakuitvoering Zeestrijdkrachten,16201,,,,
2017,U,X,Defensie,2,Taakuitvoering Zeestrijdkrachten,721477,,,,
2017,V,X,Defensie,2,Taakuitvoering Zeestrijdkrachten,721477,,,,
2017,O,X,Defensie,3,Taakuitvoering Landstrijdkrachten,11523,,,,
2017,U,X,Defensie,3,Taakuitvoering Landstrijdkrachten,1251341,,,,
2017,V,X,Defensie,3,Taakuitvoering Landstrijdkrachten,1251341,,,,
2017,O,X,Defensie,4,Taakuitvoering Luchtstrijdkrachten,12259,,,,
2017,U,X,Defensie,4,Taakuitvoering Luchtstrijdkrachten,681678,,,,
2017,V,X,Defensie,4,Taakuitvoering Luchtstrijdkrachten,681678,,,,
2017,O,X,Defensie,5,Taakuitvoering Koninklijke Marechaussee,4590,,,,
2017,U,X,Defensie,5,Taakuitvoering Koninklijke Marechaussee,338752,,,,
2017,V,X,Defensie,5,Taakuitvoering Koninklijke Marechaussee,338752,,,,
2017,O,X,Defensie,6,Investeringen Krijgsmacht,161783,,,,
2017,U,X,Defensie,6,Investeringen Krijgsmacht,1640538,,,,
2017,V,X,Defensie,6,Investeringen Krijgsmacht,2890871,,,,
2017,O,X,Defensie,7,Ondersteuning krijgsmacht door Defensie Materieel Org,43433,,,,
2017,U,X,Defensie,7,Ondersteuning krijgsmacht door Defensie Materieel Org,830335,,,,
2017,V,X,Defensie,7,Ondersteuning krijgsmacht door Defensie Materieel Org,830335,,,,
2017,O,X,Defensie,8,Ondersteuning krijgsmacht door Cdo Dienstencentra,75866,,,,
2017,U,X,Defensie,8,Ondersteuning krijgsmacht door Cdo Dienstencentra,1162083,,,,
2017,V,X,Defensie,8,Ondersteuning krijgsmacht door Cdo Dienstencentra,1162083,,,,
2017,O,X,Defensie,9,Algemeen,0,,,,
2017,U,X,Defensie,9,Algemeen,95717,,,,
2017,V,X,Defensie,9,Algemeen,95717,,,,
2017,O,X,Defensie,10,Centraal apparaat,41055,,,,
2017,U,X,Defensie,10,Centraal apparaat,1580732,,,,
2017,V,X,Defensie,10,Centraal apparaat,1580732,,,,
2017,O,X,Defensie,11,Geheime uitgaven,0,,,,
2017,U,X,Defensie,11,Geheime uitgaven,5389,,,,
2017,V,X,Defensie,11,Geheime uitgaven,5389,,,,
2017,O,X,Defensie,12,Nominaal en onvoorzien,0,,,,
2017,U,X,Defensie,12,Nominaal en onvoorzien,52407,,,,
2017,V,X,Defensie,12,Nominaal en onvoorzien,52407,,,,
2017,O,XII,Infrastructuur en Milieu,11,Integraal waterbeleid,3000,,,,
2017,U,XII,Infrastructuur en Milieu,11,Integraal waterbeleid,56206,,,,
2017,V,XII,Infrastructuur en Milieu,11,Integraal waterbeleid,60825,,,,
2017,O,XII,Infrastructuur en Milieu,13,Ruimtelijke Ontwikkeling,3824,,,,
2017,U,XII,Infrastructuur en Milieu,13,Ruimtelijke Ontwikkeling,102337,,,,
2017,V,XII,Infrastructuur en Milieu,13,Ruimtelijke Ontwikkeling,90220,,,,
2017,O,XII,Infrastructuur en Milieu,14,Wegen en verkeersveiligheid,6782,,,,
2017,U,XII,Infrastructuur en Milieu,14,Wegen en verkeersveiligheid,34406,,,,
2017,V,XII,Infrastructuur en Milieu,14,Wegen en verkeersveiligheid,31892,,,,
2017,O,XII,Infrastructuur en Milieu,16,Openbaar vervoer en spoor,0,,,,
2017,U,XII,Infrastructuur en Milieu,16,Openbaar vervoer en spoor,32910,,,,
2017,V,XII,Infrastructuur en Milieu,16,Openbaar vervoer en spoor,9457,,,,
2017,O,XII,Infrastructuur en Milieu,17,Luchtvaart,325,,,,
2017,U,XII,Infrastructuur en Milieu,17,Luchtvaart,14049,,,,
2017,V,XII,Infrastructuur en Milieu,17,Luchtvaart,11956,,,,
2017,O,XII,Infrastructuur en Milieu,18,Scheepvaart en havens,0,,,,
2017,U,XII,Infrastructuur en Milieu,18,Scheepvaart en havens,27752,,,,
2017,V,XII,Infrastructuur en Milieu,18,Scheepvaart en havens,11665,,,,
2017,O,XII,Infrastructuur en Milieu,19,Klimaat,226500,,,,
2017,U,XII,Infrastructuur en Milieu,19,Klimaat,61434,,,,
2017,V,XII,Infrastructuur en Milieu,19,Klimaat,60195,,,,
2017,O,XII,Infrastructuur en Milieu,20,Lucht en geluid,0,,,,
2017,U,XII,Infrastructuur en Milieu,20,Lucht en geluid,30402,,,,
2017,V,XII,Infrastructuur en Milieu,20,Lucht en geluid,32977,,,,
2017,O,XII,Infrastructuur en Milieu,21,Duurzaamheid,0,,,,
2017,U,XII,Infrastructuur en Milieu,21,Duurzaamheid,20900,,,,
2017,V,XII,Infrastructuur en Milieu,21,Duurzaamheid,18871,,,,
2017,O,XII,Infrastructuur en Milieu,22,Omgevingsveiligheid en milieurisico's,675,,,,
2017,U,XII,Infrastructuur en Milieu,22,Omgevingsveiligheid en milieurisico's,33780,,,,
2017,V,XII,Infrastructuur en Milieu,22,Omgevingsveiligheid en milieurisico's,33108,,,,
2017,O,XII,Infrastructuur en Milieu,23,"Meteorologie, seismologie en aardobservatie",0,,,,
2017,U,XII,Infrastructuur en Milieu,23,"Meteorologie, seismologie en aardobservatie",41719,,,,
2017,V,XII,Infrastructuur en Milieu,23,"Meteorologie, seismologie en aardobservatie",42586,,,,
2017,O,XII,Infrastructuur en Milieu,24,Handhaving en toezicht,0,,,,
2017,U,XII,Infrastructuur en Milieu,24,Handhaving en toezicht,109561,,,,
2017,V,XII,Infrastructuur en Milieu,24,Handhaving en toezicht,109561,,,,
2017,O,XII,Infrastructuur en Milieu,25,Bijdrage BDU,0,,,,
2017,U,XII,Infrastructuur en Milieu,25,Bijdrage BDU,888311,,,,
2017,V,XII,Infrastructuur en Milieu,25,Bijdrage BDU,866780,,,,
2017,O,XII,Infrastructuur en Milieu,26,Bijdrage investeringsfondsen,0,,,,
2017,U,XII,Infrastructuur en Milieu,26,Bijdrage investeringsfondsen,6168329,,,,
2017,V,XII,Infrastructuur en Milieu,26,Bijdrage investeringsfondsen,6168329,,,,
2017,O,XII,Infrastructuur en Milieu,97,Algemeen departement,2189,,,,
2017,U,XII,Infrastructuur en Milieu,97,Algemeen departement,50480,,,,
2017,V,XII,Infrastructuur en Milieu,97,Algemeen departement,43309,,,,
2017,O,XII,Infrastructuur en Milieu,98,Apparaatsuitgaven Kerndepartement,3530,,,,
2017,U,XII,Infrastructuur en Milieu,98,Apparaatsuitgaven Kerndepartement,321827,,,,
2017,V,XII,Infrastructuur en Milieu,98,Apparaatsuitgaven Kerndepartement,317847,,,,
2017,O,XII,Infrastructuur en Milieu,99,Nominaal en onvoorzien,0,,,,
2017,U,XII,Infrastructuur en Milieu,99,Nominaal en onvoorzien,21,,,,
2017,V,XII,Infrastructuur en Milieu,99,Nominaal en onvoorzien,21,,,,
2017,O,XIII,Economische Zaken,1,Goed functionerende economie en markten,30900,,,,
2017,U,XIII,Economische Zaken,1,Goed functionerende economie en markten,185726,,,,
2017,V,XIII,Economische Zaken,1,Goed functionerende economie en markten,188943,,,,
2017,O,XIII,Economische Zaken,2,Bedrijvenbeleid: innovatief en duurzaam ondernemen,114332,,,,
2017,U,XIII,Economische Zaken,2,Bedrijvenbeleid: innovatief en duurzaam ondernemen,829851,,,,
2017,V,XIII,Economische Zaken,2,Bedrijvenbeleid: innovatief en duurzaam ondernemen,2357764,,,,
2017,O,XIII,Economische Zaken,3,Toekomstfonds,36388,,,,
2017,U,XIII,Economische Zaken,3,Toekomstfonds,145118,,,,
2017,V,XIII,Economische Zaken,3,Toekomstfonds,94489,,,,
2017,O,XIII,Economische Zaken,4,Een doelmatige en duurzame energievoorziening,3426661,,,,
2017,U,XIII,Economische Zaken,4,Een doelmatige en duurzame energievoorziening,1902455,,,,
2017,V,XIII,Economische Zaken,4,Een doelmatige en duurzame energievoorziening,13472436,,,,
2017,O,XIII,Economische Zaken,5,Meerjarenprogramma Nationaal Coördinator Groningen,0,,,,
2017,U,XIII,Economische Zaken,5,Meerjarenprogramma Nationaal Coördinator Groningen,77600,,,,
2017,V,XIII,Economische Zaken,5,Meerjarenprogramma Nationaal Coördinator Groningen,77600,,,,
2017,O,XIII,Economische Zaken,6,"Een concurr., duurz.en veilige agro-, viss.- en voedeselket.",57398,,,,
2017,U,XIII,Economische Zaken,6,"Een concurr., duurz.en veilige agro-, viss.- en voedeselket.",538382,,,,
2017,V,XIII,Economische Zaken,6,"Een concurr., duurz.en veilige agro-, viss.- en voedeselket.",650823,,,,
2017,O,XIII,Economische Zaken,7,Groen onderwijs van hoge kwaliteit,75,,,,
2017,U,XIII,Economische Zaken,7,Groen onderwijs van hoge kwaliteit,804513,,,,
2017,V,XIII,Economische Zaken,7,Groen onderwijs van hoge kwaliteit,855509,,,,
2017,O,XIII,Economische Zaken,8,Natuur en biodiversiteit,69282,,,,
2017,U,XIII,Economische Zaken,8,Natuur en biodiversiteit,125645,,,,
2017,V,XIII,Economische Zaken,8,Natuur en biodiversiteit,124509,,,,
2017,O,XIII,Economische Zaken,40,Apparaat,35826,,,,
2017,U,XIII,Economische Zaken,40,Apparaat,334284,,,,
2017,V,XIII,Economische Zaken,40,Apparaat,334284,,,,
2017,O,XV,Sociale Zaken en Werkgelegenheid,1,Arbeidsmarkt,24000,,,,
2017,U,XV,Sociale Zaken en Werkgelegenheid,1,Arbeidsmarkt,15992,,,,
2017,V,XV,Sociale Zaken en Werkgelegenheid,1,Arbeidsmarkt,16192,,,,
2017,O,XV,Sociale Zaken en Werkgelegenheid,2,"Bijstand, Participatiewet en Toeslagenwet",2572,,,,
2017,U,XV,Sociale Zaken en Werkgelegenheid,2,"Bijstand, Participatiewet en Toeslagenwet",6802144,,,,
2017,V,XV,Sociale Zaken en Werkgelegenheid,2,"Bijstand, Participatiewet en Toeslagenwet",6703093,,,,
2017,O,XV,Sociale Zaken en Werkgelegenheid,3,Arbeidsongeschiktheid,0,,,,
2017,U,XV,Sociale Zaken en Werkgelegenheid,3,Arbeidsongeschiktheid,787,,,,
2017,V,XV,Sociale Zaken en Werkgelegenheid,3,Arbeidsongeschiktheid,787,,,,
2017,O,XV,Sociale Zaken en Werkgelegenheid,4,Jonggehandicapten,0,,,,
2017,U,XV,Sociale Zaken en Werkgelegenheid,4,Jonggehandicapten,3239793,,,,
2017,V,XV,Sociale Zaken en Werkgelegenheid,4,Jonggehandicapten,3239793,,,,
2017,O,XV,Sociale Zaken en Werkgelegenheid,5,Werkloosheid,0,,,,
2017,U,XV,Sociale Zaken en Werkgelegenheid,5,Werkloosheid,190345,,,,
2017,V,XV,Sociale Zaken en Werkgelegenheid,5,Werkloosheid,190345,,,,
2017,O,XV,Sociale Zaken en Werkgelegenheid,6,Ziekte en zwangerschap,0,,,,
2017,U,XV,Sociale Zaken en Werkgelegenheid,6,Ziekte en zwangerschap,7450,,,,
2017,V,XV,Sociale Zaken en Werkgelegenheid,6,Ziekte en zwangerschap,7450,,,,
2017,O,XV,Sociale Zaken en Werkgelegenheid,7,Kinderopvang,1426533,,,,
2017,U,XV,Sociale Zaken en Werkgelegenheid,7,Kinderopvang,2597959,,,,
2017,V,XV,Sociale Zaken en Werkgelegenheid,7,Kinderopvang,2597959,,,,
2017,O,XV,Sociale Zaken en Werkgelegenheid,8,Oudedagsvoorziening,0,,,,
2017,U,XV,Sociale Zaken en Werkgelegenheid,8,Oudedagsvoorziening,24887,,,,
2017,V,XV,Sociale Zaken en Werkgelegenheid,8,Oudedagsvoorziening,24887,,,,
2017,O,XV,Sociale Zaken en Werkgelegenheid,9,Nabestaanden,0,,,,
2017,U,XV,Sociale Zaken en Werkgelegenheid,9,Nabestaanden,1253,,,,
2017,V,XV,Sociale Zaken en Werkgelegenheid,9,Nabestaanden,1253,,,,
2017,O,XV,Sociale Zaken en Werkgelegenheid,10,Tegemoetkoming ouders,285799,,,,
2017,U,XV,Sociale Zaken en Werkgelegenheid,10,Tegemoetkoming ouders,5560635,,,,
2017,V,XV,Sociale Zaken en Werkgelegenheid,10,Tegemoetkoming ouders,5560635,,,,
2017,O,XV,Sociale Zaken en Werkgelegenheid,11,Uitvoeringskosten,0,,,,
2017,U,XV,Sociale Zaken en Werkgelegenheid,11,Uitvoeringskosten,434478,,,,
2017,V,XV,Sociale Zaken en Werkgelegenheid,11,Uitvoeringskosten,434478,,,,
2017,O,XV,Sociale Zaken en Werkgelegenheid,12,Rijksbijdragen,0,,,,
2017,U,XV,Sociale Zaken en Werkgelegenheid,12,Rijksbijdragen,13957930,,,,
2017,V,XV,Sociale Zaken en Werkgelegenheid,12,Rijksbijdragen,13957930,,,,
2017,O,XV,Sociale Zaken en Werkgelegenheid,13,Integratie en maatschappelijke samenhang,600,,,,
2017,U,XV,Sociale Zaken en Werkgelegenheid,13,Integratie en maatschappelijke samenhang,323351,,,,
2017,V,XV,Sociale Zaken en Werkgelegenheid,13,Integratie en maatschappelijke samenhang,319351,,,,
2017,O,XV,Sociale Zaken en Werkgelegenheid,96,Apparaat,28777,,,,
2017,U,XV,Sociale Zaken en Werkgelegenheid,96,Apparaat,278324,,,,
2017,V,XV,Sociale Zaken en Werkgelegenheid,96,Apparaat,277949,,,,
2017,O,XV,Sociale Zaken en Werkgelegenheid,98,Algemeen,0,,,,
2017,U,XV,Sociale Zaken en Werkgelegenheid,98,Algemeen,37749,,,,
2017,V,XV,Sociale Zaken en Werkgelegenheid,98,Algemeen,37717,,,,
2017,O,XV,Sociale Zaken en Werkgelegenheid,99,Nominaal en onvoorzien,0,,,,
2017,U,XV,Sociale Zaken en Werkgelegenheid,99,Nominaal en onvoorzien,128863,,,,
2017,V,XV,Sociale Zaken en Werkgelegenheid,99,Nominaal en onvoorzien,621863,,,,
2017,O,XVI,"Volksgezondheid, Welzijn en Sport",1,Volksgezondheid,7403,,,,
2017,U,XVI,"Volksgezondheid, Welzijn en Sport",1,Volksgezondheid,653099,,,,
2017,V,XVI,"Volksgezondheid, Welzijn en Sport",1,Volksgezondheid,646009,,,,
2017,O,XVI,"Volksgezondheid, Welzijn en Sport",2,Curatieve zorg,60955,,,,
2017,U,XVI,"Volksgezondheid, Welzijn en Sport",2,Curatieve zorg,3816813,,,,
2017,V,XVI,"Volksgezondheid, Welzijn en Sport",2,Curatieve zorg,675197,,,,
2017,O,XVI,"Volksgezondheid, Welzijn en Sport",3,Langdurige zorg en ondersteuning,3441,,,,
2017,U,XVI,"Volksgezondheid, Welzijn en Sport",3,Langdurige zorg en ondersteuning,3768067,,,,
2017,V,XVI,"Volksgezondheid, Welzijn en Sport",3,Langdurige zorg en ondersteuning,317872,,,,
2017,O,XVI,"Volksgezondheid, Welzijn en Sport",4,Zorgbreed beleid,4858,,,,
2017,U,XVI,"Volksgezondheid, Welzijn en Sport",4,Zorgbreed beleid,915450,,,,
2017,V,XVI,"Volksgezondheid, Welzijn en Sport",4,Zorgbreed beleid,811100,,,,
2017,O,XVI,"Volksgezondheid, Welzijn en Sport",5,Jeugd,4508,,,,
2017,U,XVI,"Volksgezondheid, Welzijn en Sport",5,Jeugd,115531,,,,
2017,V,XVI,"Volksgezondheid, Welzijn en Sport",5,Jeugd,115531,,,,
2017,O,XVI,"Volksgezondheid, Welzijn en Sport",6,Sport en bewegen,740,,,,
2017,U,XVI,"Volksgezondheid, Welzijn en Sport",6,Sport en bewegen,126704,,,,
2017,V,XVI,"Volksgezondheid, Welzijn en Sport",6,Sport en bewegen,112747,,,,
2017,O,XVI,"Volksgezondheid, Welzijn en Sport",7,Oorlogsgetroffenen en Herinneringen Tweede Wereldoorlog,901,,,,
2017,U,XVI,"Volksgezondheid, Welzijn en Sport",7,Oorlogsgetroffenen en Herinneringen Tweede Wereldoorlog,273515,,,,
2017,V,XVI,"Volksgezondheid, Welzijn en Sport",7,Oorlogsgetroffenen en Herinneringen Tweede Wereldoorlog,273515,,,,
2017,O,XVI,"Volksgezondheid, Welzijn en Sport",8,Tegemoetkoming specifieke kosten,0,,,,
2017,U,XVI,"Volksgezondheid, Welzijn en Sport",8,Tegemoetkoming specifieke kosten,4448121,,,,
2017,V,XVI,"Volksgezondheid, Welzijn en Sport",8,Tegemoetkoming specifieke kosten,4448121,,,,
2017,O,XVI,"Volksgezondheid, Welzijn en Sport",9,Algemeen,0,,,,
2017,U,XVI,"Volksgezondheid, Welzijn en Sport",9,Algemeen,28185,,,,
2017,V,XVI,"Volksgezondheid, Welzijn en Sport",9,Algemeen,28185,,,,
2017,O,XVI,"Volksgezondheid, Welzijn en Sport",10,Apparaatsuitgaven,6731,,,,
2017,U,XVI,"Volksgezondheid, Welzijn en Sport",10,Apparaatsuitgaven,259159,,,,
2017,V,XVI,"Volksgezondheid, Welzijn en Sport",10,Apparaatsuitgaven,259117,,,,
2017,O,XVI,"Volksgezondheid, Welzijn en Sport",11,Nominaal en Onvoorzien,0,,,,
2017,U,XVI,"Volksgezondheid, Welzijn en Sport",11,Nominaal en Onvoorzien,-33446,,,,
2017,V,XVI,"Volksgezondheid, Welzijn en Sport",11,Nominaal en Onvoorzien,-33462,,,,
2017,O,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,41,Duurzame handel en investeringen,23126,,,,
2017,U,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,41,Duurzame handel en investeringen,496986,,,,
2017,V,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,41,Duurzame handel en investeringen,242591,,,,
2017,O,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,42,"Duurzame ontwikkeling, voedselzekerheid en water",0,,,,
2017,U,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,42,"Duurzame ontwikkeling, voedselzekerheid en water",660072,,,,
2017,V,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,42,"Duurzame ontwikkeling, voedselzekerheid en water",476815,,,,
2017,O,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,43,Sociale vooruitgang,0,,,,
2017,U,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,43,Sociale vooruitgang,727524,,,,
2017,V,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,43,Sociale vooruitgang,222763,,,,
2017,O,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,44,Vrede en veiligheid voor ontwikkeling,0,,,,
2017,U,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,44,Vrede en veiligheid voor ontwikkeling,469106,,,,
2017,V,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,44,Vrede en veiligheid voor ontwikkeling,329990,,,,
2017,O,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,45,Versterkte kaders voor ontwikkeling,77082,,,,
2017,U,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,45,Versterkte kaders voor ontwikkeling,-107631,,,,
2017,V,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,45,Versterkte kaders voor ontwikkeling,27767,,,,
2017,O,XVIII,Wonen en Rijksdienst,11,Woningmarkt,425000,,,,
2017,U,XVIII,Wonen en Rijksdienst,11,Woningmarkt,4103957,,,,
2017,V,XVIII,Wonen en Rijksdienst,11,Woningmarkt,4103957,,,,
2017,O,XVIII,Wonen en Rijksdienst,12,Woonomgeving en bouw,91,,,,
2017,U,XVIII,Wonen en Rijksdienst,12,Woonomgeving en bouw,64510,,,,
